title,description,duration,views,genre,upload_date,url,playlist_url
Selena Gomez - Single Soon (Official Music Video),"Get Single Soon Out Now: https://SelenaGomez.lnk.to/SingleSoon

Follow Selena Gomez: Instagram: https://instagram.com/selenagomez?igs... 
Twitter: https://twitter.com/selenagomez?s=21&... 
TikTok: https://www.tiktok.com/@selenagomez?_... 
YouTube: https://youtube.com/c/selenagomez

Lyrics

Should I do it on the phone?
Should I leave a little note in the pocket of his coat?
(Yeah)
Maybe I’ll just disappear
I don’t wanna see a tear
And the weekend’s almost here

I’m picking out this dress
Trying on these shoes
Cause I’ll be single soon
I’ll be single soon
I know he’ll be a mess
When I break the news,
But I’ll be single soon
I’ll be single soon

Ima date who I wanna
Stay out late if I wanna
Ima do what I wanna do

I’m picking out this dress
Trying on these shoes
Cause I’ll be single soon

I’ll be single soon
I know I’m a little high maintenance
But I’m worth a try
Might not give a reason why
(Oh well)
We both had a lot of fun
Time to find another one
Blame it all on feeling young

I’m picking out this dress
Trying on these shoes
Cause I’ll be single soon
I’ll be single soon
I know he’ll be a mess
When I break the news-
But I’ll be single soon
I’ll be single soon

Ima date who I wanna
Stay out late if I wanna
Ima do what I wanna do

I’m picking out this dress
Trying on these shoes
Cause I’ll be single soon
I’ll be single soon

Yeah, I’ll be single soon
Yeah, I’ll be single soon
Yeah, I’ll be single soon
Yeah, I’ll be single soon

I’m picking out this dress
Trying on these shoes
Cause I’ll be single soon
I’ll be single soon

I know he’ll be a mess
When I break the news
But I’ll be single soon
I’ll be single soon

Ima date who I wanna
Stay out late if I wanna
Ima do what I wanna do

I’m picking out this dress
Trying on these shoes
Cause I’ll be single soon
I’ll be single soon

Credits
Directed by Philip Andelman

Music video by Selena Gomez performing Single Soon. © 2023 Interscope Records

http://vevo.ly/1MkCGy",PT2M57S,41945367,10,2023-08-25T04:00:10Z,https://www.youtube.com/watch?v=yOuqn4w1ozA,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
SZA - Kill Bill (Audio),"SZA’s New Album “SOS” // Available Everywhere Now!
Listen Here // https://sza.lnk.to/SOS  

Follow SZA: 
https://szasos.com 
http://instagram.com/sza 
http://twitter.com/sza 
http://facebook.com/sza 

#SZA #KillBill #SOS #RnB

http://vevo.ly/an9uKt",PT2M36S,88198829,10,2022-12-09T05:00:09Z,https://www.youtube.com/watch?v=SQnc1QibapQ,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Morgan Wallen - Thinkin’ Bout Me,"Music video by Morgan Wallen performing Thinkin’ Bout Me (Lyric Video). © 2023 Big Loud Records, under exclusive license to Mercury Records/Republic Records, a division of UMG Recordings, Inc.",PT2M55S,53231909,10,2023-03-03T05:00:02Z,https://www.youtube.com/watch?v=5DCdL1zdpdM,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Oliver Anthony - Rich Men North Of Richmond,"When I first came across Oliver Anthony and his music, I was blown away to say the least.  He had a whole collection of songs that I could listen to for hours.  Oliver resides in Farmville, VA with his 3 dogs and a plot of land he plans on turning into a small farm to raise livestock.  We have a whole mess of songs set to release of Oliver for your viewing and listening pleasure, he is truly special and notes his biggest influence as Hank Williams Jr.  Oliver wants to give hope to the working class and your average hard working young man who may have lost hope in the grind of trying to get by.

Contact Oliver at OliverAnthonyMusic@gmail.com",PT3M11S,111894021,10,2023-08-08T23:52:50Z,https://www.youtube.com/watch?v=sqSA-SY5Hro,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
FIFTY FIFTY (피프티피프티) - 'Cupid'  Official MV,"🔊 Stream ‘Cupid’  https://linktr.ee/we_fiftyfifty
💿 Album Pre-Order https://bit.ly/3KubUQG
   
[ The 1st Single Album “The Beginning: Cupid"" ]

[Credit]
Lyrics by SIAHN, AHIN, KEENA, Adam von Mentzer, Mac Felländer-Tsai, Louise Udin
Composed by Adam von Mentzer, Mac Felländer-Tsai, Louise Udin
Arranged by SIAHN, Adam von Mentzer, Mac Felländer-Tsai, Louise Udin

Produced by SIAHN @The Givers
A&R Director - Danny JY Lee
Director - Jinsil Baek, Jeff Kim

Music Video - Zanybros

#FIFTYFIFTY #Cupid #피프티피프티 #큐피드

-------------------------------

ⓒ 2023 ATTRAKT. All Rights Reserved
https://www.theattrakt.com/artists

FIFTY FIFTY OFFICIAL 
  www.instagram.com/we_fiftyfifty
  www.twitter.com/we_fiftyfifty
  www.tiktok.com/@we_fiftyfifty
  www.youtube.com/@we_fiftyfifty
  https://cafe.daum.net/wefiftyfifty
  https://www.facebook.com/we.fiftyfifty

Listen on your streaming platform:  https://linktr.ee/we_fiftyfifty",PT3M23S,160293758,10,2023-02-23T13:00:10Z,https://www.youtube.com/watch?v=Qc7_zRjH808,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
"KAROL G, Peso Pluma - QLONA (Visualizer)","Escucha / Stream “MAÑANA SERÁ BONITO (BICHOTA SEASON)” on your favorite platform: https://KarolG.lnk.to/BichotaSeason

Subscribe to my YouTube channel here: https://karolg.lnk.to/SubscribeKarolGYT 

Connect with KAROL G: 
Instagram: https://www.instagram.com/karolg/ 
Twitter: https://twitter.com/karolg 
TikTok: https://www.tiktok.com/@karolg 
Facebook: https://www.facebook.com/KarolGOficial 
Telegram: https://t.me/karolgupdates 

Letra / Lyrics:
Ayer te vi,
solita
Esa carita bonita,
diablo que mamacita
Estás provocándome,
aunque lo haces sin querer,
Ya por tí pregunte
y hace más de un mes
te dejaste con el bobo aquel

Que hijueputas ganas tengo 
de besarte,
te vi en una foto y te imaginé 
sin ropa
te mentiría si no estoy loca 
por verte,
con ese jeancito como 
te ves de culona

Que hijueputas ganas tengo 
de besarte,
te vi en una foto y te imaginé 
sin ropa
te mentiría si no estoy loco
por darte,
con ese jeancito como 
te ves de culona

Nos vamos de guayeteo,
fumeteo en la disco 
mero perreo
te pusiste mini falda,
pa ver si yo te gateo,
un besito pa sentir
ese goteo,
y prende la cámara 
pa’ grabate un video 

No te voy a mentir,
no paro de imaginarme
tu culo en tanga
ponteme de espalda hasta
que el sol salga,
te ponga caliente 
y todo el cuerpo arda (arda)

Te ponga caliente, 
como la arena
y ese culito blanco el sol
te lo ponga moreno
Lo tiene grandote,
por el entreno
Empiece el toque toque,
mojaita’ flow sereno
Te ponga caliente, 
como la arena
y ese culito blanco el sol
te lo ponga moreno
Lo tiene grandote,
por el entreno
Empiece el toque toque,
mojaita’ flow sereno

Que hijueputas ganas tengo 
de besarte,
te vi en una foto y te imaginé 
sin ropa
te mentiría si no estoy loco
por darte,
con ese jeancito como 
te ves de culona

Que hijueputas ganas tengo 
de besarte,
te vi en una foto y te imaginé 
sin ropa
te mentiría si no estoy loca 
por verte,
con ese jeancito como 
te ves de culona

Ayer te vi,
solita
Esa carita bonita,
diablo que mamacita

Estás provocándome,
aunque lo haces sin querer,
Ya por tí pregunte
y hace más de un mes
te dejaste con el bobo aquel

Que hijueputas ganas tengo
de besarte (tengo de besarte)
Te mentiría si no estoy loca
por verte (por verte)
Cu-cu-cu Culona (culona)

#KAROLG #PESOPLUMA #MSB #BICHOTASEASON #QLONA

Music video by KAROL G, Peso Pluma performing QLONA (Visualizer). © 2023 Bichota Records LLC, under exclusive license to Interscope Records

http://vevo.ly/eBhfOH",PT2M53S,148955374,10,2023-08-11T04:00:06Z,https://www.youtube.com/watch?v=BeUOBoSPWvA,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Luke Combs - Love You Anyway (Official Studio Video),"Listen to ""Love You Anyway"" from Luke's new album, 'Gettin' Old' out now: https://LC.lnk.to/GettinOld
  
Listen On:
Apple Music: https://LC.lnk.to/GettinOldAY/applemusic       
Spotify: https://LC.lnk.to/GettinOldAY/spotify      
Amazon Music: https://LC.lnk.to/GettinOldAY/amazonmusic    
iTunes: https://LC.lnk.to/GettinOldAY/itunes 
Pandora: https://LC.lnk.to/GettinOldAY/pandora 
YouTube Music: https://LC.lnk.to/GettinOldAY/youtubemusic   
YouTube: https://LC.lnk.to/GettinOldAY/youtube  
  
Follow Luke: 
Instagram: https://LC.lnk.to/profileYT/instagram
Facebook: https://LC.lnk.to/profileYT/facebook
Twitter: https://LC.lnk.to/profileYT/twitter
TikTok: https://LC.lnk.to/profileYT/tiktok
Twitch: https://LC.lnk.to/profileYT/twitch
Subscribe to his channel: https://LC.lnk.to/profileYT/youtube
Website/Tour Dates/Bootleggers Fan Club: https://LC.lnk.to/profileYT/officialsite
 
#LukeCombs #LoveYouAnyway #Official",PT3M51S,24512349,10,2023-02-10T05:00:01Z,https://www.youtube.com/watch?v=27nRqoBQLl4,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Travis Scott - MELTDOWN (Official Audio) ft. Drake,"Travis Scott feat. Drake - MELTDOWN (Official Audio)

""UTOPIA"" available at: https://TravisScott.lnk.to/UTOPIA

Travis Scott online:
https://shop.travisscott.com/
https://twitter.com/trvisXX
https://www.instagram.com/travisscott/
https://soundcloud.com/travisscott-2
https://www.facebook.com/travisscottlaflame
https://travisscott.com/

(C) 2023 Cactus Jack Records under exclusive license to Epic Records, a division of Sony Music Entertainment

#TravisScott #UTOPIA #MELTDOWN",PT4M8S,12715277,10,2023-07-28T06:03:42Z,https://www.youtube.com/watch?v=LuKm4L9ryB0,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Rod Wave - Call Your Friends (Official Video),"Listen To ""Nostalgia"" The Album Now:
https://rodwave.lnk.to/nostalgia

Follow Rod Wave:
► Instagram: https://www.instagram.com/rodwave/
► Twitter: https://twitter.com/rodwave
► TikTok: https://rodwave.lnk.to/tiktok

Listen to Rod Wave:
► Apple Music: https://rodwave.lnk.to/applemusic
► YouTube: https://rodwave.lnk.to/youtube
► Spotify: https://rodwave.lnk.to/spotify
► SoundCloud: https://rodwave.lnk.to/soundcloud

#Rodwave #CallYourFriends",PT2M34S,26572723,10,2023-08-18T04:00:10Z,https://www.youtube.com/watch?v=kC8YEw9h2-Q,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
PinkPantheress - Nice to meet you (feat. Central Cee) [Official Video],"The official video for ‘Nice to meet you' (feat. Central Cee) by PinkPantheress 

Stream/ download 'Nice to meet you' the brand new single now: 
https://PinkPantheress.lnk.to/nicetomeetyou 

Stream/ download 'Heaven knows' the brand new album now: https://pinkpantheress.lnk.to/HeavenKnows
 
Follow PinkPantheress: 

Soundcloud: https://soundcloud.com/pinkpantheress 
Instagram: https://www.instagram.com/pinkpantheress 
TikTok: https://www.tiktok.com/@pinkpantheress 
Twitter: https://twitter.com/pinkpantheress2 
Spotify: https://pinkpantheress.lnk.to/Spotify 
Apple Music: https://pinkpantheress.lnk.to/AppleMusic 
Discord: https://levellr.com/pinkpantheress

Credits: 

Artists: PinkPantheress & Central Cee 
Director: Charlotte Rutherford
Production Company: OB42
Producer: Natalie Steiner
Executive Producer: Sam Holmes
Executive Producer: Sam Davey
Production Manager & Pickup Producer: Jo Thompson
Production Coordinator: Alice Hayes
Director’s UK Agent: Polly Millner
Director’s US Agents: Sky Pittman & Jesse Kahn
Music Video Representation: OB42

DOP: Oscar Oldershaw
Focus Puller: George Telling
2nd AC: Lali Coombes 
Camera trainee: Charlie Bayley 
Grip: Dan Huntley
Grip: Aaron Greenfield
Ronin Tech: Emmanuel Holcroft 
Video Playback: Ryan Booth 
DIT: Ash Daniyan 
Drone Operator: Hurcan Emre Yilmazer 
Drone Operator: Barney Clark at Stem Studios 
PU Focus Puller: Aaron Champion 

1st AD: Philips Nortey 
2nd AD: Venus Baginksi 
Talent Runner: Maya Armon 
Runner: Amie Cussen 
Runner: Grace Goodworth 
Runner: Rory Purdy 

Gaffer: Leopold Naessens
Electrician: Ella Robinson
Electrician: Daniel Goodall
Electrician: Danny Golds
Desk Op: Daf Cook
Rigger: David Clark
Rigger: George Clark

Production Designer: Lydia Chan
Art Dept 1st Assistant: Mark Marrow
Art Dept 2nd Assistant: Maggie Campbell
Construction: Liam Hill
Construction: Mikulas Szvrcsek

Cast Stylist: Ellie Walker
Cast Styling Assistant: Beth Bycliff

Cast Hair & Makeup Artist: Georgia Hope 
Cast HMU Assistant: Sheree Jourdan 
Cast HMU Assistant: Lizzie Checkley 
Cast HMU Assistant: Shani Mushington 

Choreographer: Shay Latukolan 
Assistant Choreographer: Lars Bohte
Artist Handling - Dancers: Naïm Ymani Latukolan

Dancer: Devanté Walden   
Dancer: Jade Monteban
Dancer: Leonarda Lovrekovic
Dancer: Luciano Hiwat
Dancer: Marquisha Melcherts
Dancer: Mezack Sahetapy
Dancer: Nathaniel Samp
Dancer: Oriane Serveille
Dancer: Robin Benjamin
Dancer: Rosa Thomford
Dancer: Valery Bouwknegt
Dancer: Xenisa-Xhanee Scheek

Lovenote Writer: Ursula Holliday 
Body Double: Stanley Whittaker 

Medic: Andrew Wood at Movie Medic 
Unit Driver: Dean Cumbers
Unit Driver: Matt Hampton 
Set Security: Movie Guard Security 

Studio: Park Royal Studios
Lighting: Panalux
Camera: Arri Rental
Additional Camera: Feral Equipment

Editor: Sara Faulnker 
Edit Producer: Sarah Adewunmi 
Edit House: Stitch 

CGI & Roto: Denhov Visuals 
VFX: s1m0nc3ll0

Colourist: Richard Fearon
Colour Producers: Lewes Bridson & Hannah Ruddleston
Colour House: Black Kite Studios

PinkPantheress Team
Artist Manager: Phoebe Gold
Artist Manager: Jesse Gassongo-Alexander
Marketing Lead: Zak Boumlaki
Marketing Coordinator: Ashleigh Brown
Creative Director: Sian Rowe

Artist Styling: Milena Agbaba
Artist Styling Assistant: Joe Pettitt
Artist Styling Assistant: Anna Linton
Make-up Artist: Danielle Kahlani
Make-up Assistant: Ivory Bella
Hair Stylist: Virginie Moreira
Hair Stylist Assistant: Shahiyan Mason

Artist Movement Coach: Simon Donnellon 
Artist Movement Coach: Angelica Wolanska 
Artist BTS Photographer: David Dickinson
Artist Security: Jamal ‘Jamz’ Francis

Label: Warner Records 
Commissioner: Dom Mckiernan
Commissioner: Danny Herman

#PinkPantheress #CentralCee #NiceToMeetYou",PT2M54S,8926578,10,2023-11-10T18:00:08Z,https://www.youtube.com/watch?v=eiPX0qqT_Nk,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
정국 (Jung Kook) 'Seven (feat. Latto)' Official MV,"정국 (Jung Kook) 'Seven (feat. Latto)' Official MV

'Seven (feat. Latto)' Release
💽 Listen to 'Seven': https://ingrv.es/Seven

Credits:
Directed by Bradley & Pablo 

Production Company: Prettybird
Producer: Candice Dragonas and Jason Baum
Director of Photography: Pablo Berron 

Production Designer: Adam William Wilson 
Editor: Antonio Gomez-Pan 

Visual Effects by Foreign Xchange
Colorist: Natasha Leonnet 


BIGHIT MUSIC. Rights are reserved selectively in the video. Unauthorized reproduction is a violation of applicable laws. Manufactured by BIGHIT MUSIC, Seoul, Korea.


Connect with BTS:
https://ibighit.com/bts
http://twitter.com/BTS_bighit
http://twitter.com/BTS_twt
http://www.facebook.com/bangtan.official
https://www.youtube.com/user/BANGTANTV
http://instagram.com/BTS.bighitofficial
https://www.tiktok.com/@bts_official_bighit
https://weverse.onelink.me/qt3S/94808190
https://www.weibo.com/BTSbighit
https://www.weibo.com/BTSmembers
http://btsblog.ibighit.com


#정국 #JungKook #JungKook_Seven",PT3M47S,325289715,10,2023-07-14T04:00:00Z,https://www.youtube.com/watch?v=QU9c0053UAU,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Drake - Slime You Out ft. SZA (Official Audio),"Official audio for Drake “Slime You Out” ft. SZA, available everywhere now: http://drake.lnk.to/forallthedogs

Subscribe to Drake on YouTube: http://drake.lnk.to/subscribe

IT’S ALL A BLUR TOUR Tour with 21 Savage: https://drakerelated.com/pages/tour

Connect with Drake:
https://instagram.com/champagnepapi
https://facebook.com/drake
https://twitter.com/drake
https://drakerelated.com

#Drake #SZA #SlimeYouOut 



Music video by Drake performing Slime You Out (Audio). © 2023 OVO, under exclusive license to Republic Records, a division of UMG Recordings, Inc.",PT5M11S,13041494,10,2023-09-15T16:00:03Z,https://www.youtube.com/watch?v=2_gLD1jarfU,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Kenya Grace - Strangers (Official Lyric Video),"Listen to 'Strangers' here: https://majorrecordings.lnk.to/strangers

Follow Kenya Grace:
https://www.instagram.com/kenyagrace
https://www.tiktok.com/@kenyagracebaby
https://www.youtube.com/@kenyagracebaby/

Credits:
Director: Ben Hanning
Shot by Julius Gutierrez
Color by Julius Gutierrez
Edit by Ben Hanning
Production Company: SPACEHRTS

Lyrics:
It always ends the same
when it was me and you
but every time I meet somebody new 
its like de ja vu

I swear they sound the same 
Its like they know my skin
every word they say sounds just like him 
and it goes like this

we’ll get in ur car and 
you’ll lean to kiss me 
we’ll talk for hours
and lie on the back seat 

Uh huh uh huh

Then one random night  
when everything changes  
You wont reply 
and we’ll go back to strangers 

Uh huh uh huh

it’s something that I hate 
how everyones disposable 
now every time I date somebody new 
I feel vulnerable 

that it’ll never change 
& it will just stay like this 
never ending dating breaking up
and it goes like this 

we’ll get in ur car and 
you’ll lean to kiss me 
we’ll talk for hours
and lie on the back seat 

Uh huh uh huh

Then one random night  
when everything changes  
You wont reply 
and we’ll go back to strangers 

Uh huh uh huh

It always ends the same
when it was me and u 
but every time I meet somebody new 
its like de ja vu

when we spoke for months 
did u ever mean it? 
how can they say that this is love?
when it goes like this

we’ll get in ur car and 
you’ll lean to kiss me 
we’ll talk for hours
and lie on the back seat 

Uh huh uh huh

Then one random night  
when everything changes  
You wont reply 
and we’ll go back to strangers 

Uh huh uh huh

#KenyaGrace #Strangers",PT2M54S,41876440,22,2023-09-01T15:18:41Z,https://www.youtube.com/watch?v=S2TaAcwC_zI,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Jason Aldean - Try That In A Small Town (Official Music Video),"The official music video for ""Try That In A Small Town"". Listen here ►https://jasonaldean.lnk.to/TryThatInASmallTownID

Stream Highway Desperado ►https://jasonaldean.lnk.to/HighwayDesperadoID

Get tickets to Jason Aldean's ""Highway Desperado Tour 2023: https://www.jasonaldean.com/tour/

►Subscribe to Jason's YouTube Channel: https://jasonaldean.lnk.to/ytchnlsubscribe

►Shop Merch: https://store.jasonaldean.com

►Join the Mailing List: https://jasonaldean.lnk.to/signup

►Follow Jason Aldean:    
Website/Tour Dates/Aldean Army: http://www.jasonaldean.com 
Facebook: https://www.facebook.com/jasonaldean 
Instagram: http://instagram.com/jasonaldean 
Twitter: https://twitter.com/jason_aldean
TikTok: https://www.tiktok.com/@jasonaldeanmusic

LYRICS:
SUCKER PUNCH SOMEBODY ON A SIDEWALK
CAR JACK AN OLD LADY AT A RED LIGHT
PULL A GUN ON THE OWNER OF A LIQUOR STORE
YA THINK IT’S COOL WELL ACT A FOOL IF YA LIKE
CUSS OUT A COP SPIT IN HIS FACE
STOMP ON THE FLAG AND LIGHT IT UP
YEAH YA THINK YOU’RE TOUGH

WELL TRY THAT IN A SMALL TOWN
SEE HOW FAR YA MAKE IT DOWN THE ROAD
‘ROUND HERE WE TAKE CARE OF OUR OWN
YOU CROSS THAT LINE IT WON’T TAKE LONG
FOR YOU TO FIND OUT
I RECOMMEND YOU DON’T
TRY THAT IN A SMALL TOWN

GOT A GUN THAT MY GRANDDAD GAVE ME
THEY SAY ONE DAY THEY’RE GONNA ROUND UP
WELL THAT SHIT MIGHT FLY IN THE CITY GOOD LUCK

TRY THAT IN A SMALL TOWN
SEE HOW FAR YOU MAKE IT DOWN THE ROAD
‘ROUND HERE WE TAKE CARE OF OUR OWN
YOU CROSS THAT LINE IT WON’T TAKE LONG
FOR YOU TO FIND OUT
I RECOMMEND YOU DON’T
TRY THAT IN A SMALL TOWN

FULL OF GOOD OL BOYS, RAISED UP RIGHT
IF YOU’RE LOOKING FOR A FIGHT 
TRY THAT IN A SMALL TOWN
TRY THAT IN A SMALL TOWN

TRY THAT IN A SMALL TOWN
SEE HOW FAR YOU MAKE IT DOWN THE ROAD
‘ROUND HERE WE TAKE CARE OF OUR OWN
YOU CROSS THAT LINE IT WON’T TAKE LONG
FOR YOU TO FIND OUT
I RECOMMEND YOU DON’T
TRY THAT IN A SMALL TOWN
TRY THAT IN A SMALL TOWN
TRY THAT IN A SMALL TOWN

#JasonAldean #TryThatInASmallTown",PT3M3S,48492283,10,2023-07-14T13:00:08Z,https://www.youtube.com/watch?v=b1_RKu-ESCY,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
"Noah Kahan, Post Malone - Dial Drunk (Official Lyric Video)","Music video by Noah Kahan, Post Malone performing Dial Drunk (Lyric Video). © 2023 Mercury Records/Republic Records, a division of UMG Recordings, Inc.",PT3M45S,6138689,10,2023-07-18T00:00:18Z,https://www.youtube.com/watch?v=tGVRsIDNuKU,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Toosii - Favorite Song (Official Video),"Watch the official video for Toosii's ""Favorite Song.""
Stream // Download Toosii's new single ""Favorite Song"" here: 
https://toosii.lnk.to/FavoriteSongVideo

Follow Toosii Everywhere:
Facebook: https://www.facebook.com/Toosii2x
Twitter: https://twitter.com/toosii2x 
Instagram: https://www.instagram.com/toosii/
TikTok: https://vm.tiktok.com/ZMJDUjWwW/ 

Stream Toosii Everywhere:
Spotify: https://toosii.lnk.to/SpotifyID 
Apple Music: https://toosii.lnk.to/AppleID 
Soundcloud: https://toosii.lnk.to/SoundcloudID 

Subscribe to Toosii's YouTube here: https://toosii.lnk.to/YTSubscriptionID

Favorite Song

I’m on the stage right now
Singing your favorite song
Look in the crowd and you’re no where to be found as they sing along 
I say,
You look good without no makeup
No lashes even better when you wake up 
uh-uh-uh
I see the look on your face
I see ya hiding the hate
I see ya looking for someone to scoop you right off of your feet
You wanna ride in a Wraith
You wanna go out on dates
You want somebody to come bring you flowers
Someone to talk to for hours
Wash your back while y’all sit in the shower
Someone to tell you “you’re beautiful”
Someone to tell you and mean it
Someone to tell you I love you everyday
And don’t got a reason
You want someone to bring you peace
Someone to help you sleep
Someone to pick you up when you feeling down feeling lonely
Need somebody
Who can make it better
Somebody
Who can open up those gates
Open up those gates to your heart
Only if you’ll let me
I’m on the stage right now
Singing your favorite song
Look in the crowd and you’re no where to be found as they sing along 
I say,
You look good without no makeup
No lashes even better when you wake up 
uh-uh-uh
I see the look on you face
I see ya looking for peace
I see ya tired of the hurt
Tired of the pain 
Tired of the nights where you can’t get no sleep
I see you’re tired thinking bout if he cheat
See you’re tired thinking bout if you leaving
See you’re tired of being so tired
And ya damn sure ain’t getting even
Need somebody
Who can make it better
Somebody
Who can open up those gates
Open up those gates to your heart
Only if you’ll let me
I’m on the stage right now
Singing your favorite song
Look in the crowd and you’re no where to be found as they sing along 
I say,
You look good without no makeup
No lashes even better when you wake up 
uh-uh-uh

#Toosii #FavoriteSong

Music video by Toosii performing Favorite Song. South Coast Music Group/Capitol Records; © 2022 UMG Recordings, Inc.

http://vevo.ly/1AVvsW

http://vevo.ly/xmbHTa",PT3M36S,160466711,10,2023-03-21T22:00:09Z,https://www.youtube.com/watch?v=4D89Qr5vH6U,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
Lainey Wilson - Watermelon Moonshine (Official Music Video),"The official music video for ""Watermelon Moonshine."" 

Directed by: Alexa King Stone & Stephen Kinigopoulos
Production by: Strange Arcade

Listen to Bell Bottom Country: https://laineywilson.lnk.to/BellBottomCountryID

Subscribe: https://smarturl.it/LW.YouTubeSubscribe
 
Keep up with Lainey:
https://laineywilson.com
https://instagram.com/laineywilson
https://tiktok.com/@laineywilson
https://facebook.com/laineywilsonmusic
https://twitter.com/laineywilson
 
Text Lainey:
https://my.community.com/laineywilson

Lyrics: 
Verse 1
IT WAS RIGHT AFTER SENIOR YEAR
JUST BEFORE THE SUMMER DISAPPEARED
WE WENT RIDING THEM OLD FARM RUTS
HANGING OUT ON THE GATE OF HIS TRUCK
WE THREW A BLANKET NEATH THE SUNSET
BEING BRAVE AS EIGHTEEN GETS
WE GAVE EACH OTHER MORE THAN OUR HEARTS
WITH THE HELP OF A MASON JAR

CHORUS
 DRINKING WATERMELON MOONSHINE
 WE CUT THE BURN WITH A LITTLE LIME
 PARKING BACK IN THEM KUDZU VINES
 I WAS HIS AND EVERY BIT OF THAT BOY WAS MINE
 TOO YOUNG TO KNOW WHAT LOVE WAS
 BUT WE WERE LEARNING ON A SWEET BUZZ
 THERE’S NEVER NOTHING LIKE THE FIRST TIME
 AND MINE’S ALWAYS GONNA TASTE LIKE
 WATERMELON MOONSHINE

Verse 2 
I DON’T REMEMBER WHERE WE GOT IT FROM 
I JUST REMEMBER FEELING ALL GROWN UP 
TAKING PULLS LIKE IT AINT NO THING
NEVER TOLD HIM IT WAS MY FIRST DRINK 
BUT I TOLD HIM THAT HE WAS THE ONE 
YOU'RE SO SURE WHEN YOU'RE THAT YOUNG 
YOU THINK YOU GOT IT ALL FIGURED OUT 
AND NOW I LAUGH WHEN I THINK ABOUT 

CHORUS
 DRINKING WATERMELON MOONSHINE
 WE CUT THE BURN WITH A LITTLE LIME
 PARKING BACK IN THEM KUDZU VINES
 I WAS HIS AND EVERY BIT OF THAT BOY WAS MINE
 TOO YOUNG TO KNOW WHAT LOVE WAS
 BUT WE WERE LEARNING ON A SWEET BUZZ
 THERE’S NEVER NOTHING LIKE THE FIRST TIME
 AND MINE’S ALWAYS GONNA TASTE LIKE
 WATERMELON MOONSHINE

BRIDGE 
I THOUGHT THAT HIGH WOULD LAST FOREVER 
BUT THAT AIN’T WHAT IT DOES
MAYBE WE WERE DRUNK IN LOVE 
OR MAYBE WE WERE JUST 


CHORUS
 DRINKING WATERMELON MOONSHINE
 WE CUT THE BURN WITH A LITTLE LIME
 PARKING BACK IN THEM KUDZU VINES
 I WAS HIS AND EVERY BIT OF THAT BOY WAS MINE
 TOO YOUNG TO KNOW WHAT LOVE WAS
 BUT WE WERE LEARNING ON A SWEET BUZZ
 THERE’S NEVER NOTHING LIKE THE FIRST TIME
 AND MINE’S ALWAYS GONNA TASTE LIKE
 WATERMELON MOONSHINE
 WATERMELON MOONSHINE

#LaineyWilson #WatermelonMoonshine #Country",PT3M39S,14916684,10,2023-07-11T15:00:11Z,https://www.youtube.com/watch?v=_3jv0_wGK1M,https://www.youtube.com/watch?v=Iq8h3GEe22o&list=PLDIoUOhQQPlXr63I_vwF9GD8sAKh77dWU
